# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/Pulmonary-Disease,-Chronic-Obstructive_mir.txt 2016-05-21 23:02:32.620890
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Pulmonary-Disease,-Chronic-Obstructive_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--Pulmonary-Disease,-Chronic-Obstructive_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--Pulmonary-Disease,-Chronic-Obstructive_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-7-2	910.0	Coelomata
hsa-mir-34a	910.0	Coelomata
hsa-mir-34c	910.0	Coelomata
hsa-mir-206	910.0	Coelomata
hsa-mir-133b	910.0	Coelomata
hsa-mir-20a	535.7	Vertebrata
hsa-mir-100	910.0	Coelomata
hsa-mir-196a-2	535.7	Vertebrata
hsa-mir-28	176.1	Theria
hsa-mir-7-3	910.0	Coelomata
hsa-mir-7-1	910.0	Coelomata
hsa-mir-1-1	910.0	Coelomata
hsa-mir-1-2	910.0	Coelomata
hsa-mir-133a-1	910.0	Coelomata
hsa-mir-133a-2	910.0	Coelomata
hsa-mir-199a-1	535.7	Vertebrata
