# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/Barrett-Esophagus_mir.txt 2016-05-21 22:42:40.808111
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Barrett-Esophagus_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--Barrett-Esophagus_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--Barrett-Esophagus_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-192	535.7	Vertebrata
hsa-mir-200b	910.0	Coelomata
hsa-mir-200a	910.0	Coelomata
hsa-mir-145	535.7	Vertebrata
hsa-mir-141	910.0	Coelomata
hsa-mir-15b	535.7	Vertebrata
hsa-mir-21	454.6	Euteleostomi
hsa-mir-375	910.0	Coelomata
hsa-mir-196a-2	535.7	Vertebrata
hsa-mir-200c	910.0	Coelomata
hsa-mir-143	535.7	Vertebrata
hsa-mir-223	454.6	Euteleostomi
hsa-mir-31	910.0	Coelomata
hsa-let-7a-2	910.0	Coelomata
hsa-let-7a-3	910.0	Coelomata
hsa-let-7a-1	910.0	Coelomata
hsa-mir-196a-1	535.7	Vertebrata
