# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/Gout_mir.txt 2016-05-21 22:50:09.093261
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Gout_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--Gout_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--Gout_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-520a	29.6	Catarrhini
hsa-mir-520b	29.6	Catarrhini
hsa-mir-520e	29.6	Catarrhini
hsa-mir-520d	29.6	Catarrhini
hsa-mir-520g	29.6	Catarrhini
hsa-mir-520h	29.6	Catarrhini
hsa-mir-519e	29.6	Catarrhini
hsa-mir-519d	29.6	Catarrhini
hsa-mir-519c	29.6	Catarrhini
hsa-mir-519b	29.6	Catarrhini
hsa-mir-520f	29.6	Catarrhini
hsa-mir-519a-1	29.6	Catarrhini
hsa-mir-519a-2	29.6	Catarrhini
