# age_enrichment_analysis.py -l /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/mirna2age_lst.txt /Users/virpatel/Desktop/pub_stuff/relevant_data/dis2mir_db/HIV_mir.txt 2016-05-21 22:50:54.886365
#
# AGE_LABEL_FILE = /Users/virpatel/Desktop/pub_stuff/relevant_data/time_tree_dates.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = HIV_mir
# POI2_NAME = Background
# OUTPUT_NAME = mirna2age_lst--HIV_mir--Background
# OUTPUT_DIR = results/enrichment/mirna2age_lst--HIV_mir--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-29a	910.0	Coelomata
hsa-mir-155	454.6	Euteleostomi
hsa-mir-21	454.6	Euteleostomi
hsa-mir-217	797.0	Chordata
hsa-mir-101-1	454.6	Euteleostomi
hsa-mir-9-1	910.0	Coelomata
hsa-mir-223	454.6	Euteleostomi
hsa-mir-222	535.7	Vertebrata
hsa-mir-221	535.7	Vertebrata
hsa-mir-101-2	454.6	Euteleostomi
hsa-mir-9-2	910.0	Coelomata
